State,Pollster,Grade,Sample,Date,weight,Biden,Bloomberg,Booker,Buttigieg,Klobuchar,Sanders,Steyer,Warren,Yang,link
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
0,0,-,  ,00:00:00,0.0,0,0,0,0,0,0,0,0,0,0
