race,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,poll_id,question_id
2020D,Pennsylvania,1/27/20,Joseph R. Biden Jr.,9/23/19,10/15/19,Kaiser Family Foundation,246,lv,0.3952763,0.070717,27,29.60959,29.32157,62580,112843
2020D,Arizona,1/27/20,Pete Buttigieg,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2942452,5,5.873389,6.751285,62548,112851
2020D,Arizona,1/27/20,Tulsi Gabbard,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.3570322,0,0.0957386,0.0851472,62548,112851
2020D,Arizona,1/27/20,Andrew Yang,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2942452,1,1.311362,2.622252,62548,112851
2020D,Arizona,1/27/20,Tom Steyer,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2429512,0,0.1956877,1.365394,62548,112851
2020D,Arizona,1/27/20,Amy Klobuchar,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2942452,1,1.275609,2.568673,62548,112851
2020D,Arizona,1/27/20,Elizabeth Warren,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2942452,15,14.30005,9.417022,62548,112851
2020D,Arizona,1/27/20,Bernard Sanders,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2942452,16,15.23691,20.21501,62548,112851
2020D,Arizona,1/27/20,Joseph R. Biden Jr.,10/13/19,10/23/19,Siena College/New York Times Upshot,209,rv,0.3920011,0.2942452,24,25.7492,25.68034,62548,112851
2020D,Ohio,1/27/20,Pete Buttigieg,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,6,5.549189,6.173562,58458,97914
2020D,Ohio,1/27/20,Tulsi Gabbard,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,1.4,1.178526,1.698267,58458,97914
2020D,Ohio,1/27/20,Andrew Yang,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,2.9,2.902651,6.277521,58458,97914
2020D,Ohio,1/27/20,John K. Delaney,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,0.8,0.6438845,0.5621281,58458,97914
2020D,Ohio,1/27/20,Amy Klobuchar,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,0.5,0.3481793,1.86447,58458,97914
2020D,Ohio,1/27/20,Elizabeth Warren,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,12.3,14.44019,18.47863,58458,97914
2020D,Ohio,1/27/20,Bernard Sanders,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,18.7,18.52541,23.13024,58458,97914
2020D,Ohio,1/27/20,Joseph R. Biden Jr.,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,222,lv,0.3895589,0.065918,28.5,26.95101,22.43325,58458,97914
2020D,Michigan,1/27/20,Pete Buttigieg,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,5,5.194969,5.716207,58146,94626
2020D,Michigan,1/27/20,Tulsi Gabbard,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,1,0.9139208,1.433095,58146,94626
2020D,Michigan,1/27/20,Andrew Yang,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,0,0.1597316,2.769245,58146,94626
2020D,Michigan,1/27/20,John K. Delaney,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0.0448878,0,-0.0366898,-0.11512,58146,94626
2020D,Michigan,1/27/20,Amy Klobuchar,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,1,1.098916,2.607423,58146,94626
2020D,Michigan,1/27/20,Elizabeth Warren,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,9,9.266633,15.26504,58146,94626
2020D,Michigan,1/27/20,Bernard Sanders,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,16,16.88802,21.1696,58146,94626
2020D,Michigan,1/27/20,Joseph R. Biden Jr.,5/8/19,5/10/19,Denno Research,235,lv,0.3827156,0,37,36.83149,30.8665,58146,94626
2020D,Michigan,1/27/20,Michael F. Bennet,5/8/19,5/10/19,Denno Research,235,lv,0.3820612,0.0645923,1,0.7683862,0.9813399,58146,94626
2020D,National,1/27/20,Elizabeth Warren,2/19/19,2/20/19,Harris Insights & Analytics,337,rv,0.381281,0,4,6.669055,,57583,93301
2020D,National,1/27/20,Bernard Sanders,2/19/19,2/20/19,Harris Insights & Analytics,337,rv,0.381281,0,22,22.64206,,57583,93301
2020D,National,1/27/20,Joseph R. Biden Jr.,2/19/19,2/20/19,Harris Insights & Analytics,337,rv,0.381281,0,37,33.32662,,57583,93301
2020D,National,1/27/20,Michael Bloomberg,5/29/19,5/30/19,Harris Insights & Analytics,471,rv,0.3801844,0,1,0.4857525,,58167,94686
2020D,National,1/27/20,John K. Delaney,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3768991,0,0,-0.2851876,,57841,94006
2020D,National,1/27/20,Michael F. Bennet,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,1,0.911252,,59485,102144
2020D,National,1/27/20,Pete Buttigieg,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,6,5.256112,,59485,102144
2020D,National,1/27/20,Tulsi Gabbard,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,3,2.520235,,59485,102144
2020D,National,1/27/20,Andrew Yang,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,3,3.514576,,59485,102144
2020D,National,1/27/20,Tom Steyer,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,0,0.2519418,,59485,102144
2020D,National,1/27/20,John K. Delaney,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,1,0.849428,,59485,102144
2020D,National,1/27/20,Amy Klobuchar,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,0,0.1197042,,59485,102144
2020D,National,1/27/20,Elizabeth Warren,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,21,17.76663,,59485,102144
2020D,National,1/27/20,Bernard Sanders,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,14,14.0863,,59485,102144
2020D,National,1/27/20,Joseph R. Biden Jr.,9/1/19,9/3/19,YouGov,518,lv,0.3764901,0,26,26.51638,,59485,102144
2020D,Maine,1/27/20,Michael F. Bennet,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.3752776,2,1.944432,2.258972,58565,98597
2020D,Maine,1/27/20,Pete Buttigieg,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.064437,8,8.136561,8.870408,58565,98597
2020D,Maine,1/27/20,Tulsi Gabbard,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.3752776,0,-0.2719552,0.1007866,58565,98597
2020D,Maine,1/27/20,Andrew Yang,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.064437,5,4.665551,8.248846,58565,98597
2020D,Maine,1/27/20,Amy Klobuchar,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.3752776,0,-0.3928598,1.229663,58565,98597
2020D,Maine,1/27/20,Elizabeth Warren,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.064437,17,19.1551,19.86622,58565,98597
2020D,Maine,1/27/20,Bernard Sanders,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.064437,15,15.76686,20.71651,58565,98597
2020D,Maine,1/27/20,Joseph R. Biden Jr.,6/24/19,6/24/19,Gravis Marketing,243,rv,0.3752776,0.064437,25,27.32183,26.70399,58565,98597
2020D,Pennsylvania,1/27/20,Pete Buttigieg,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.1306478,8,7.716751,8.040684,62520,112532
2020D,Pennsylvania,1/27/20,Tulsi Gabbard,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.2184436,2,1.735829,1.600803,62520,112532
2020D,Pennsylvania,1/27/20,Andrew Yang,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.1306478,1,1.061471,2.288589,62520,112532
2020D,Pennsylvania,1/27/20,Amy Klobuchar,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.1306478,2,2.039255,3.252338,62520,112532
2020D,Pennsylvania,1/27/20,Elizabeth Warren,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.1306478,18,16.41186,11.51266,62520,112532
2020D,Pennsylvania,1/27/20,Bernard Sanders,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.1306478,12,12.18113,16.34378,62520,112532
2020D,Pennsylvania,1/27/20,Joseph R. Biden Jr.,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3706636,0.1306478,30,30.39324,30.2313,62520,112532
2020D,National,1/27/20,Michael Bloomberg,3/25/19,3/26/19,Harris Insights & Analytics,263,rv,0.3688738,0,1,0.4857525,,57787,93872
2020D,National,1/27/20,Michael F. Bennet,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3667583,0,0,-0.2206071,,61981,109318
2020D,Georgia,1/27/20,Michael F. Bennet,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0626118,0,-0.3972435,-0.1121745,58692,99479
2020D,Georgia,1/27/20,Pete Buttigieg,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0624909,5,3.798552,4.94102,58692,99479
2020D,Georgia,1/27/20,Tulsi Gabbard,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0626118,0,-0.0506273,0.2313154,58692,99479
2020D,Georgia,1/27/20,Andrew Yang,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0626118,4,3.635111,6.749062,58692,99479
2020D,Georgia,1/27/20,John K. Delaney,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0626118,0,0.1407915,0.0442262,58692,99479
2020D,Georgia,1/27/20,Amy Klobuchar,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0626118,2,2.089607,4.317347,58692,99479
2020D,Georgia,1/27/20,Elizabeth Warren,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0624909,13,12.08411,12.38791,58692,99479
2020D,Georgia,1/27/20,Bernard Sanders,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0624909,12,11.10663,15.81863,58692,99479
2020D,Georgia,1/27/20,Joseph R. Biden Jr.,7/2/19,7/16/19,SurveyMonkey,402,rv,0.3648005,0.0624909,31,32.54179,32.97396,58692,99479
2020D,National,1/27/20,Michael F. Bennet,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3625446,0,1,0.748331,,58474,98036
2020D,National,1/27/20,Pete Buttigieg,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,4,5.203578,,61981,109318
2020D,National,1/27/20,Tulsi Gabbard,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,1,1.370146,,61981,109318
2020D,National,1/27/20,Andrew Yang,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,2,2.431477,,61981,109318
2020D,National,1/27/20,Tom Steyer,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,1,0.5462883,,61981,109318
2020D,National,1/27/20,John K. Delaney,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,0,-0.2851876,,61981,109318
2020D,National,1/27/20,Amy Klobuchar,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,2,2.219173,,61981,109318
2020D,National,1/27/20,Elizabeth Warren,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,18,22.73243,,61981,109318
2020D,National,1/27/20,Bernard Sanders,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,16,16.55863,,61981,109318
2020D,National,1/27/20,Joseph R. Biden Jr.,10/11/19,10/18/19,Harris Insights & Analytics,1839,lv,0.3621865,0,34,30.42442,,61981,109318
2020D,Michigan,1/27/20,Tom Steyer,9/21/19,9/24/19,Denno Research,217,lv,0.3614113,0.0620966,0,0.0262936,1.34364,62437,111760
2020D,Michigan,1/27/20,Pete Buttigieg,9/21/19,9/24/19,Denno Research,217,lv,0.360727,0.0619791,4,4.181131,5.96779,62437,111760
2020D,Michigan,1/27/20,Tulsi Gabbard,9/21/19,9/24/19,Denno Research,217,lv,0.360727,0.1740961,1,0.9139208,1.035288,62437,111760
2020D,Michigan,1/27/20,Amy Klobuchar,9/21/19,9/24/19,Denno Research,217,lv,0.360727,0.0619791,1,1.098916,2.774029,62437,111760
2020D,Michigan,1/27/20,Elizabeth Warren,9/21/19,9/24/19,Denno Research,217,lv,0.360727,0.0619791,23,23.40317,16.46635,62437,111760
2020D,Michigan,1/27/20,Bernard Sanders,9/21/19,9/24/19,Denno Research,217,lv,0.360727,0.0619791,12,12.78125,17.36594,62437,111760
2020D,Michigan,1/27/20,Joseph R. Biden Jr.,9/21/19,9/24/19,Denno Research,217,lv,0.360727,0.0619791,27,26.84822,27.41918,62437,111760
2020D,National,1/27/20,Pete Buttigieg,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,9,10.61732,,62990,114121
2020D,National,1/27/20,Tulsi Gabbard,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,0,0.325089,,62990,114121
2020D,National,1/27/20,Andrew Yang,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,2,2.431477,,62990,114121
2020D,National,1/27/20,Tom Steyer,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,2,1.492623,,62990,114121
2020D,National,1/27/20,John K. Delaney,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,1,0.6745806,,62990,114121
2020D,National,1/27/20,Amy Klobuchar,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,2,2.219173,,62990,114121
2020D,National,1/27/20,Michael Bloomberg,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,6,5.20526,,62990,114121
2020D,National,1/27/20,Elizabeth Warren,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,10,13.70789,,62990,114121
2020D,National,1/27/20,Bernard Sanders,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,15,15.5427,,62990,114121
2020D,National,1/27/20,Joseph R. Biden Jr.,11/30/19,12/1/19,Harris Insights & Analytics,437,rv,0.3603443,0,31,27.54064,,62990,114121
2020D,National,1/27/20,Pete Buttigieg,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,4,5.203578,,58583,98777
2020D,National,1/27/20,Tulsi Gabbard,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,1,1.370146,,58583,98777
2020D,National,1/27/20,Andrew Yang,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,1,1.386742,,58583,98777
2020D,National,1/27/20,John K. Delaney,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,1,0.6745806,,58583,98777
2020D,National,1/27/20,Amy Klobuchar,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,1,1.196348,,58583,98777
2020D,National,1/27/20,Elizabeth Warren,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,9,12.55331,,58583,98777
2020D,National,1/27/20,Bernard Sanders,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,14,14.52615,,58583,98777
2020D,National,1/27/20,Joseph R. Biden Jr.,6/29/19,7/1/19,Harris Insights & Analytics,882,rv,0.3587239,0,28,24.67574,,58583,98777
2020D,National,1/27/20,Pete Buttigieg,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,4,5.203578,,57841,94006
2020D,National,1/27/20,Tulsi Gabbard,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,0,0.325089,,57841,94006
2020D,National,1/27/20,Andrew Yang,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,1,1.386742,,57841,94006
2020D,National,1/27/20,Amy Klobuchar,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,2,2.219173,,57841,94006
2020D,National,1/27/20,Elizabeth Warren,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,6,9.046939,,57841,94006
2020D,National,1/27/20,Bernard Sanders,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,19,19.60286,,57841,94006
2020D,National,1/27/20,Joseph R. Biden Jr.,4/5/19,4/6/19,Harris Insights & Analytics,370,rv,0.3567652,0,36,32.35719,,57841,94006
2020D,Arizona,1/27/20,Pete Buttigieg,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0,5.6,5.160696,5.769185,58455,97911
2020D,Arizona,1/27/20,Tulsi Gabbard,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0.060496,1.1,0.8860646,1.388235,58455,97911
2020D,Arizona,1/27/20,Andrew Yang,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0,0.4,0.4020187,3.017178,58455,97911
2020D,Arizona,1/27/20,John K. Delaney,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0.060496,1.6,1.428653,1.338868,58455,97911
2020D,Arizona,1/27/20,Amy Klobuchar,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0,0.3,0.1521805,1.629801,58455,97911
2020D,Arizona,1/27/20,Elizabeth Warren,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0,9.8,11.74234,15.44463,58455,97911
2020D,Arizona,1/27/20,Bernard Sanders,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0,15.7,15.53864,19.82112,58455,97911
2020D,Arizona,1/27/20,Joseph R. Biden Jr.,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,197,lv,0.3550575,0,34.6,32.94197,28.04684,58455,97911
2020D,Michigan,1/27/20,Andrew Yang,9/21/19,9/24/19,Denno Research,217,lv,0.3538865,0.0608038,1,1.181975,2.295974,62437,111760
2020D,Michigan,1/27/20,Pete Buttigieg,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,7,7.190678,8.766328,62578,112841
2020D,Michigan,1/27/20,Andrew Yang,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,1,0.8532194,2.161187,62578,112841
2020D,Michigan,1/27/20,Tom Steyer,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,0,-0.0412106,1.202079,62578,112841
2020D,Michigan,1/27/20,Amy Klobuchar,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,1,0.903768,2.39434,62578,112841
2020D,Michigan,1/27/20,Elizabeth Warren,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,25,23.75458,17.68723,62578,112841
2020D,Michigan,1/27/20,Bernard Sanders,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,15,16.03875,21.26351,62578,112841
2020D,Michigan,1/27/20,Joseph R. Biden Jr.,9/23/19,10/15/19,Kaiser Family Foundation,208,lv,0.3503928,0.084025,19,21.26946,21.01731,62578,112841
2020D,New Hampshire,1/27/20,Pete Buttigieg,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,14,9.442076,10.5489,58643,99286
2020D,New Hampshire,1/27/20,Tulsi Gabbard,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,2,1.4101,1.771849,58643,99286
2020D,New Hampshire,1/27/20,Andrew Yang,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,2,1.808148,4.389271,58643,99286
2020D,New Hampshire,1/27/20,Amy Klobuchar,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,1,1.034435,3.075138,58643,99286
2020D,New Hampshire,1/27/20,Elizabeth Warren,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,24,19.48204,19.01415,58643,99286
2020D,New Hampshire,1/27/20,Bernard Sanders,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,26,21.93476,28.29858,58643,99286
2020D,New Hampshire,1/27/20,Joseph R. Biden Jr.,6/29/19,7/4/19,Change Research,420,lv,0.3451372,0,13,16.11856,16.49891,58643,99286
2020D,National,1/27/20,Pete Buttigieg,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,6,7.3796,,63212,115384
2020D,National,1/27/20,Tulsi Gabbard,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,2,2.41298,,63212,115384
2020D,National,1/27/20,Andrew Yang,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,2,2.431477,,63212,115384
2020D,National,1/27/20,Tom Steyer,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,2,1.492623,,63212,115384
2020D,National,1/27/20,John K. Delaney,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0645045,2,1.636223,,63212,115384
2020D,National,1/27/20,Amy Klobuchar,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,2,2.219173,,63212,115384
2020D,National,1/27/20,Michael Bloomberg,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,11,9.973919,,63212,115384
2020D,National,1/27/20,Elizabeth Warren,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,11,14.85597,,63212,115384
2020D,National,1/27/20,Bernard Sanders,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,16,16.55863,,63212,115384
2020D,National,1/27/20,Joseph R. Biden Jr.,12/27/19,12/28/19,Harris Insights & Analytics,431,rv,0.3397093,0.0685982,28,24.67574,,63212,115384
2020D,National,1/27/20,Michael F. Bennet,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3390343,0,0,-0.2206071,,61978,109313
2020D,Pennsylvania,1/27/20,Michael F. Bennet,10/21/19,10/27/19,Franklin & Marshall College,226,rv,0.3381641,0.2428651,2,2.051084,2.112232,62520,112532
2020D,Michigan,1/27/20,John K. Delaney,9/21/19,9/24/19,Denno Research,217,lv,0.3381307,0.1997388,1,0.9581721,0.8628793,62437,111760
2020D,National,1/27/20,Pete Buttigieg,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,4,5.203578,,58474,98036
2020D,National,1/27/20,Tulsi Gabbard,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,0,0.325089,,58474,98036
2020D,National,1/27/20,Andrew Yang,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,0,0.3396821,,58474,98036
2020D,National,1/27/20,John K. Delaney,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,1,0.6745806,,58474,98036
2020D,National,1/27/20,Amy Klobuchar,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,1,1.196348,,58474,98036
2020D,National,1/27/20,Elizabeth Warren,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,7,10.22326,,58474,98036
2020D,National,1/27/20,Bernard Sanders,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,13,13.50896,,58474,98036
2020D,National,1/27/20,Joseph R. Biden Jr.,6/14/19,6/15/19,Harris Insights & Analytics,424,rv,0.3374944,0,35,31.38979,,58474,98036
2020D,South Carolina,1/27/20,Pete Buttigieg,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,6.9,6.423938,7.083157,58460,97916
2020D,South Carolina,1/27/20,Tulsi Gabbard,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,0.5,0.3014735,0.7677156,58460,97916
2020D,South Carolina,1/27/20,Andrew Yang,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,0.3,0.3019921,2.884372,58460,97916
2020D,South Carolina,1/27/20,John K. Delaney,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,0,-0.1402736,-0.2136878,58460,97916
2020D,South Carolina,1/27/20,Amy Klobuchar,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,0.3,0.1521805,1.629801,58460,97916
2020D,South Carolina,1/27/20,Elizabeth Warren,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,12.2,14.33265,18.35841,58460,97916
2020D,South Carolina,1/27/20,Bernard Sanders,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,13.2,13.05087,17.03114,58460,97916
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,5/23/19,5/29/19,Zogby Interactive/JZ Analytics,183,lv,0.3349073,0,36.2,34.5193,29.54189,58460,97916
2020D,National,1/27/20,Pete Buttigieg,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,4,5.203578,,61978,109313
2020D,National,1/27/20,Tulsi Gabbard,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,1,1.370146,,61978,109313
2020D,National,1/27/20,Andrew Yang,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,2,2.431477,,61978,109313
2020D,National,1/27/20,Tom Steyer,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,2,1.492623,,61978,109313
2020D,National,1/27/20,John K. Delaney,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,0,-0.2851876,,61978,109313
2020D,National,1/27/20,Amy Klobuchar,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,2,2.219173,,61978,109313
2020D,National,1/27/20,Elizabeth Warren,10/15/19,10/18/19,Harris Insights & Analytics,763,lv,0.3340622,0,18,22.73243,,61978,109313
